Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&) [213]
[202]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [202]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [179]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [197]
                0.00    0.00       1/1           std::allocator<unsigned long>::~allocator() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [214]
[203]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [203]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [199]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [199]
[204]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned int) [204]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned int) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned int) [196]
[205]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned int) [205]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned int, void const*) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_iterator::operator+=(int) [195]
[206]    0.0    0.00    0.00       1         std::_Bit_iterator_base::_M_incr(int) [206]
-----------------------------------------------
                0.00    0.00       1/1           Club::Club() [155]
[207]    0.0    0.00    0.00       1         std::vector<ClubMember, std::allocator<ClubMember> >::vector() [207]
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_base() [185]
-----------------------------------------------
                0.00    0.00       1/1           Club::~Club() [156]
[208]    0.0    0.00    0.00       1         std::vector<ClubMember, std::allocator<ClubMember> >::~vector() [208]
                0.00    0.00       1/13          std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_get_Tp_allocator() [49]
                0.00    0.00       1/5           void std::_Destroy<ClubMember*, ClubMember>(ClubMember*, ClubMember*, std::allocator<ClubMember>&) [135]
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::~_Vector_base() [186]
-----------------------------------------------
                0.00    0.00       1/1           Club::Club() [155]
[209]    0.0    0.00    0.00       1         std::vector<Task, std::allocator<Task> >::vector() [209]
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_base() [189]
-----------------------------------------------
                0.00    0.00       1/1           Club::~Club() [156]
[210]    0.0    0.00    0.00       1         std::vector<Task, std::allocator<Task> >::~vector() [210]
                0.00    0.00       1/16          std::_Vector_base<Task, std::allocator<Task> >::_M_get_Tp_allocator() [37]
                0.00    0.00       1/6           void std::_Destroy<Task*, Task>(Task*, Task*, std::allocator<Task>&) [102]
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::~_Vector_base() [190]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&) [213]
[211]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned int) [196]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned int) [150]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [147]
                0.00    0.00       1/66          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [3]
                0.00    0.00       1/1           std::_Bit_iterator::operator+(int) const [170]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&) [213]
[212]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [212]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [149]
-----------------------------------------------
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[213]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&) [213]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [202]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [212]
-----------------------------------------------
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[214]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [214]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [203]
-----------------------------------------------
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[215]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [215]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
-----------------------------------------------
                0.00    0.00       1/1           _fu2___ZSt4cout [305]
[216]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [216]
                0.00    0.00       1/16          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [38]
                0.00    0.00       1/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [104]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [105] ClubMember::ClubMember(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [174] std::allocator<Task>::~allocator() [124] void std::vector<ClubMember, std::allocator<ClubMember> >::emplace_back<ClubMember>(ClubMember&&)
  [50] ClubMember::ClubMember(ClubMember&&) [175] std::allocator<bool>::allocator() [143] void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&)
  [34] ClubMember::~ClubMember() [176] std::allocator<bool>::~allocator() [144] std::vector<ClubMember, std::allocator<ClubMember> >::end()
 [151] Club::take_input()    [177] std::allocator<int>::allocator() [145] std::vector<ClubMember, std::allocator<ClubMember> >::begin()
 [152] Club::kthPermutation(int, long long) [178] std::allocator<int>::~allocator() [125] std::vector<ClubMember, std::allocator<ClubMember> >::push_back(ClubMember&&)
 [153] Club::show_allotment() [179] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [207] std::vector<ClubMember, std::allocator<ClubMember> >::vector()
 [154] Club::kthPermutationUtil(std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, int, int, long long) [180] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [208] std::vector<ClubMember, std::allocator<ClubMember> >::~vector()
  [53] Club::factorial(int)  [181] std::allocator<unsigned long>::~allocator() [21] std::vector<ClubMember, std::allocator<ClubMember> >::operator[](unsigned int)
 [155] Club::Club()          [182] std::allocator<unsigned long>::~allocator() [71] void std::vector<Task, std::allocator<Task> >::emplace_back<Task>(Task&&)
 [156] Club::~Club()          [63] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [126] void std::vector<Task, std::allocator<Task> >::_M_realloc_insert<Task>(__gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > >, Task&&)
  [54] Task::Task(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [115] void std::_Destroy_aux<false>::__destroy<ClubMember*>(ClubMember*, ClubMember*) [127] std::vector<Task, std::allocator<Task> >::end()
  [16] Task::Task(Task&&)     [97] void std::_Destroy_aux<false>::__destroy<Task*>(Task*, Task*) [128] std::vector<Task, std::allocator<Task> >::begin()
  [12] Task::~Task()          [98] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [72] std::vector<Task, std::allocator<Task> >::push_back(Task&&)
 [136] __gnu_cxx::new_allocator<ClubMember>::deallocate(ClubMember*, unsigned int) [140] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_allocate(unsigned int) [209] std::vector<Task, std::allocator<Task> >::vector()
 [137] __gnu_cxx::new_allocator<ClubMember>::allocate(unsigned int, void const*) [183] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::_Vector_impl() [210] std::vector<Task, std::allocator<Task> >::~vector()
 [106] void __gnu_cxx::new_allocator<ClubMember>::construct<ClubMember, ClubMember>(ClubMember*, ClubMember&&) [184] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::~_Vector_impl() [84] std::vector<Task, std::allocator<Task> >::operator[](unsigned int)
 [157] __gnu_cxx::new_allocator<ClubMember>::new_allocator() [116] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_deallocate(ClubMember*, unsigned int) [211] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int)
 [158] __gnu_cxx::new_allocator<ClubMember>::~new_allocator() [49] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_get_Tp_allocator() [212] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
 [107] __gnu_cxx::new_allocator<Task>::deallocate(Task*, unsigned int) [185] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_base() [213] std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&)
 [108] __gnu_cxx::new_allocator<Task>::allocate(unsigned int, void const*) [186] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::~_Vector_base() [214] std::vector<bool, std::allocator<bool> >::~vector()
  [55] void __gnu_cxx::new_allocator<Task>::construct<Task, Task>(Task*, Task&&) [117] std::_Vector_base<Task, std::allocator<Task> >::_M_allocate(unsigned int) [6] std::vector<bool, std::allocator<bool> >::operator[](unsigned int)
 [159] __gnu_cxx::new_allocator<Task>::new_allocator() [187] std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::_Vector_impl() [129] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [160] __gnu_cxx::new_allocator<Task>::~new_allocator() [188] std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::~_Vector_impl() [130] std::vector<int, std::allocator<int> >::end()
 [161] __gnu_cxx::new_allocator<bool>::new_allocator() [99] std::_Vector_base<Task, std::allocator<Task> >::_M_deallocate(Task*, unsigned int) [131] std::vector<int, std::allocator<int> >::begin()
 [162] __gnu_cxx::new_allocator<bool>::~new_allocator() [37] std::_Vector_base<Task, std::allocator<Task> >::_M_get_Tp_allocator() [73] std::vector<int, std::allocator<int> >::push_back(int const&)
 [109] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [189] std::_Vector_base<Task, std::allocator<Task> >::_Vector_base() [215] std::vector<int, std::allocator<int> >::vector()
 [110] __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [190] std::_Vector_base<Task, std::allocator<Task> >::~_Vector_base() [216] std::vector<int, std::allocator<int> >::~vector()
  [56] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [118] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [85] std::vector<int, std::allocator<int> >::operator[](unsigned int)
 [163] __gnu_cxx::new_allocator<int>::new_allocator() [191] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [96] void std::_Construct<ClubMember, ClubMember>(ClubMember*, ClubMember&&)
 [164] __gnu_cxx::new_allocator<int>::~new_allocator() [192] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [45] void std::_Construct<Task, Task>(Task*, Task&&)
 [165] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned int) [100] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [33] ClubMember* std::__addressof<ClubMember>(ClubMember&)
 [166] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned int, void const*) [38] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11] Task* std::__addressof<Task>(Task&)
 [167] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [193] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [147] unsigned long* std::__addressof<unsigned long>(unsigned long&)
 [168] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [194] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [29] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>)
 [148] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [3] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [30] int* std::__miter_base<int*>(int*)
  [86] __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::__normal_iterator(ClubMember* const&) [146] std::_Bit_iterator::_Bit_iterator() [14] int* std::__niter_base<int*>(int*)
  [57] __gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > >::__normal_iterator(Task* const&) [195] std::_Bit_iterator::operator+=(int) [74] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
  [58] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [196] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned int) [75] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
 [138] __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::difference_type __gnu_cxx::operator-<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&, __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&) [197] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [91] ClubMember* std::uninitialized_copy<std::move_iterator<ClubMember*>, ClubMember*>(std::move_iterator<ClubMember*>, std::move_iterator<ClubMember*>, ClubMember*)
 [111] __gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > >::difference_type __gnu_cxx::operator-<Task*, std::vector<Task, std::allocator<Task> > >(__gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > > const&, __gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > > const&) [198] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [76] Task* std::uninitialized_copy<std::move_iterator<Task*>, Task*>(std::move_iterator<Task*>, std::move_iterator<Task*>, Task*)
 [112] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [199] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [77] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  [51] __gnu_cxx::new_allocator<ClubMember>::max_size() const [200] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [92] ClubMember* std::__uninitialized_copy_a<std::move_iterator<ClubMember*>, ClubMember*, ClubMember>(std::move_iterator<ClubMember*>, std::move_iterator<ClubMember*>, ClubMember*, std::allocator<ClubMember>&)
  [41] __gnu_cxx::new_allocator<Task>::max_size() const [201] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [78] Task* std::__uninitialized_copy_a<std::move_iterator<Task*>, Task*, Task>(std::move_iterator<Task*>, std::move_iterator<Task*>, Task*, std::allocator<Task>&)
  [42] __gnu_cxx::new_allocator<int>::max_size() const [150] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned int) [79] int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&)
 [169] __gnu_cxx::new_allocator<unsigned long>::max_size() const [202] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [40] std::move_iterator<ClubMember*> std::__make_move_if_noexcept_iterator<ClubMember, std::move_iterator<ClubMember*> >(ClubMember*)
  [36] __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::base() const [203] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [31] std::move_iterator<Task*> std::__make_move_if_noexcept_iterator<Task, std::move_iterator<Task*> >(Task*)
  [23] __gnu_cxx::__normal_iterator<Task*, std::vector<Task, std::allocator<Task> > >::base() const [39] std::move_iterator<ClubMember*>::move_iterator(ClubMember*) [32] std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int, std::move_iterator<int*> >(int*)
  [24] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [95] std::move_iterator<ClubMember*>::operator++() [93] ClubMember* std::__uninitialized_move_if_noexcept_a<ClubMember*, ClubMember*, std::allocator<ClubMember> >(ClubMember*, ClubMember*, ClubMember*, std::allocator<ClubMember>&)
  [87] std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_get_Tp_allocator() const [27] std::move_iterator<Task*>::move_iterator(Task*) [80] Task* std::__uninitialized_move_if_noexcept_a<Task*, Task*, std::allocator<Task> >(Task*, Task*, Task*, std::allocator<Task>&)
  [59] std::_Vector_base<Task, std::allocator<Task> >::_M_get_Tp_allocator() const [44] std::move_iterator<Task*>::operator++() [81] int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [60] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [28] std::move_iterator<int*>::move_iterator(int*) [48] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
   [4] std::_Bit_iterator::operator*() const [5] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [82] int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
 [170] std::_Bit_iterator::operator+(int) const [64] std::_Bit_reference::operator=(bool) [132] std::remove_reference<ClubMember&>::type&& std::move<ClubMember&>(ClubMember&)
 [149] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [141] std::allocator_traits<std::allocator<ClubMember> >::deallocate(std::allocator<ClubMember>&, ClubMember*, unsigned int) [83] std::remove_reference<Task&>::type&& std::move<Task&>(Task&)
  [13] std::move_iterator<ClubMember*>::base() const [142] std::allocator_traits<std::allocator<ClubMember> >::allocate(std::allocator<ClubMember>&, unsigned int) [133] std::setw(int)
  [94] std::move_iterator<ClubMember*>::operator*() const [89] std::allocator_traits<std::allocator<ClubMember> >::max_size(std::allocator<ClubMember> const&) [15] ClubMember&& std::forward<ClubMember>(std::remove_reference<ClubMember>::type&)
   [8] std::move_iterator<Task*>::base() const [119] void std::allocator_traits<std::allocator<ClubMember> >::construct<ClubMember, ClubMember>(std::allocator<ClubMember>&, ClubMember*, ClubMember&&) [9] Task&& std::forward<Task>(std::remove_reference<Task>::type&)
  [43] std::move_iterator<Task*>::operator*() const [120] std::allocator_traits<std::allocator<Task> >::deallocate(std::allocator<Task>&, Task*, unsigned int) [17] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  [25] std::move_iterator<int*>::base() const [121] std::allocator_traits<std::allocator<Task> >::allocate(std::allocator<Task>&, unsigned int) [52] void std::_Destroy<ClubMember>(ClubMember*)
   [7] std::_Bit_reference::operator bool() const [65] std::allocator_traits<std::allocator<Task> >::max_size(std::allocator<Task> const&) [18] void std::_Destroy<Task>(Task*)
 [139] std::vector<ClubMember, std::allocator<ClubMember> >::_M_check_len(unsigned int, char const*) const [66] void std::allocator_traits<std::allocator<Task> >::construct<Task, Task>(std::allocator<Task>&, Task*, Task&&) [134] void std::_Destroy<ClubMember*>(ClubMember*, ClubMember*)
  [35] std::vector<ClubMember, std::allocator<ClubMember> >::size() const [122] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned int) [135] void std::_Destroy<ClubMember*, ClubMember>(ClubMember*, ClubMember*, std::allocator<ClubMember>&)
  [88] std::vector<ClubMember, std::allocator<ClubMember> >::max_size() const [123] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned int) [101] void std::_Destroy<Task*>(Task*, Task*)
 [113] std::vector<Task, std::allocator<Task> >::_M_check_len(unsigned int, char const*) const [67] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [102] void std::_Destroy<Task*, Task>(Task*, Task*, std::allocator<Task>&)
  [22] std::vector<Task, std::allocator<Task> >::size() const [68] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [103] void std::_Destroy<int*>(int*, int*)
  [61] std::vector<Task, std::allocator<Task> >::max_size() const [204] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned int) [104] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [114] std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [205] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned int) [46] bool std::operator==<ClubMember*>(std::move_iterator<ClubMember*> const&, std::move_iterator<ClubMember*> const&)
  [26] std::vector<int, std::allocator<int> >::size() const [206] std::_Bit_iterator_base::_M_incr(int) [19] bool std::operator==<Task*>(std::move_iterator<Task*> const&, std::move_iterator<Task*> const&)
  [62] std::vector<int, std::allocator<int> >::max_size() const [2] std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [47] bool std::operator!=<ClubMember*>(std::move_iterator<ClubMember*> const&, std::move_iterator<ClubMember*> const&)
 [171] std::allocator<ClubMember>::allocator() [90] ClubMember* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<ClubMember*>, ClubMember*>(std::move_iterator<ClubMember*>, std::move_iterator<ClubMember*>, ClubMember*) [20] bool std::operator!=<Task*>(std::move_iterator<Task*> const&, std::move_iterator<Task*> const&)
 [172] std::allocator<ClubMember>::~allocator() [69] Task* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Task*>, Task*>(std::move_iterator<Task*>, std::move_iterator<Task*>, Task*) [10] operator new(unsigned int, void*)
 [173] std::allocator<Task>::allocator() [70] int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
